Chemical Reaction,Stoichiometric Coefficient (Toluene),Stoichiometric Coefficient (Nitric Acid),Concentration of Toluene (mol/ml),Concentration of Nitric Acid (mol/ml),Process Temperature (Tp) (K),Maximum Temperature of Thermal Runaway (MTT) (K),Degree of Accumulation (xr),Reaction Order (Toluene),Reaction Order (Nitric Acid),Activation Energy (Ea) (kJ/mol),Arrhenius Factor (A),Td24 (K),Thermal Inertia Factor (Φ),ITHI Value (With Inertia),ITHI Value (Without Inertia)
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5264370864896553,0.4980238231672394,310.91130934275475,1375.4666164029986,0.2676633909121956,1,1,108.47421257898776,89976105670882.06,976.442917341878,0.3367612037449271,4.79391960807728e-05,0.0001423536783562
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2340177114266174,1.637634402305723,954.2345882477356,1202.3250579454448,0.941192533777706,1,1,40.88887493194662,27287030926530.184,1173.6357035795324,0.6250358304705057,1.9628286111653576e-06,3.140345745759578e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9736208051617083,0.8768029572776297,332.867827462681,1297.4247486421243,0.5202923390746526,1,1,91.18212289142846,96727398285226.16,564.0076435474465,0.8092781905520576,0.0001012857457051,0.0001251556595588
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9422107927526613,1.6388349285815718,330.48260449036275,928.3565883907712,0.6390790795203595,1,1,95.80805079855628,23149532374200.31,585.7562204524208,1.9271691390363896,0.0014796101736632,0.0007677635261444
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.347309353929855,0.2901228759764133,982.493325688088,1316.0268211039086,0.6537463545866863,1,1,189.00469339680285,42767711539697.46,894.8405126062262,0.4403866867179488,-2.244905012849321e-06,-5.09757692626866e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4415104178122584,0.2993183340636915,553.729917652404,1150.9099131292528,0.6661830908830099,1,1,76.57206401613371,95739508120498.84,536.6309899889998,0.1038259118985818,-1.662106237829199e-07,-1.600858790869818e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5931952536225934,0.9195943671372035,941.6363615746787,1369.2103045452195,0.1579757545988932,1,1,164.18102972045313,24111968196503.66,638.1093832304063,1.1815508788876257,-2.645635874510182e-05,-2.2391214138835248e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1907845928946702,0.712474677471735,704.8448799137261,1029.9418378603175,0.2824112759358028,1,1,170.76624970363395,82703523937799.08,1031.9125110028217,0.3681197738753123,5.461874122756671e-06,1.4837220139678476e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.762753875380189,0.9322603879554924,503.1796483051024,1166.3145380708804,0.3958949892985762,1,1,154.40407333202018,11002573306189.889,1120.8441396952278,1.5166232992663489,0.00080492644852,0.0005307359110923
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3235991321541298,1.211918625842815,348.61347823808063,1208.6851230871932,0.8962006040592888,1,1,34.091041943441404,18329488114552.465,748.8286940879511,0.3304369932048011,4.9232392587672805e-05,0.0001489917702923
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4025740457350455,0.72416720324194,473.2934468207359,1084.0124350638268,0.7902714488284409,1,1,149.34089599778588,73533719468053.56,621.1547729214682,0.9543412042538008,8.814677513740972e-05,9.236400434615176e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9415367862797308,0.8761935019513388,802.1596253594829,1382.7806688528365,0.347088055218331,1,1,99.55167615169472,28237465670977.11,1041.4982550972534,1.3629643512151723,3.0109829540584576e-05,2.209142852029819e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9235168707777417,1.3580419628230729,639.9619129246057,1258.4244406729515,0.6719641706608045,1,1,125.73744574344632,35688803008565.5,763.6953320873478,1.1385707401490128,8.978121034253479e-05,7.885431021245504e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1727287544516107,0.8772444656755815,861.8003337065197,1085.3407186997813,0.539816620979353,1,1,75.94300805140963,99849502748008.66,482.96379855369827,1.8441946607289932,-6.771505098677292e-05,-3.671795197585367e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1900897086661613,0.1792771064216562,814.1617419916386,802.0964414784208,0.7645421797287201,1,1,100.28720678482397,11147795402617.309,604.9245307880567,1.900373870844544,-2.5559889787327544e-06,-1.344992697461605e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6160369032701989,1.5111886411503066,803.1878237439668,1037.1399061104423,0.7354659161738661,1,1,185.31200103147984,57166207933716.84,720.7112422164209,1.6201035573260771,-9.038062723027842e-05,-5.578694449597308e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7522234292224517,1.7302259493798209,498.4121016538118,1165.3291282038724,0.7316085181945061,1,1,35.3801077185087,36612110304033.69,984.6090508855648,0.7252739065213927,5.609153836376943e-05,7.73384205048813e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9308779564695804,1.9699134230181083,865.6079940677415,736.3229012343224,0.8089180687729697,1,1,146.56057659579537,83307077578713.75,673.1061071737639,0.5687705522029288,-0.0001106319066926,-0.0001945106093558
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7146967661003719,1.5500313326585038,595.8077980927385,751.666025254285,0.1293660589551158,1,1,78.66778604695367,57929199494845.555,835.7875403241975,0.5229891817909564,4.0991066983995696e-05,7.837842236740607e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1582397541910315,0.8666932563637358,672.874408613875,867.6359628670713,0.2845049501929869,1,1,33.51081449628891,7141025649241.767,637.3465677185355,0.8121538842072169,-3.3757289990806925e-07,-4.156514011351318e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2492188613063175,0.2771842525922044,972.7061942375752,1395.7882822607062,0.7606047719807234,1,1,172.8905198555665,19508737186197.574,807.4909887576913,1.0104804653493376,-1.509786949155223e-06,-1.4941277945766796e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.367351903292641,0.3109996443184077,560.1393329068815,647.0399720978062,0.3506413799042235,1,1,161.23253250759126,88613428862983.47,1178.5782301599556,1.5449341912972947,8.669187448995646e-05,5.611363576409719e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9583585896007352,1.5333143154973283,904.3143168845636,869.630738219944,0.813972248345327,1,1,166.80294074328768,73010561012340.69,1149.925301890612,1.9815593423604725,0.0001677428847945,8.465196131584732e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0679020434846005,0.465806839332465,751.2877028457826,985.4956278605767,0.4334418370842155,1,1,138.97038936399565,95408127079390.98,484.08906819341695,0.5382648020894242,-1.7874030985383762e-05,-3.320676164594221e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5900850628951111,0.8188718461976329,726.0383395090806,834.6847017912103,0.9799613050758504,1,1,196.7895890501204,60140178952442.97,656.0201830796694,0.8553310514317132,-1.2943032054269744e-05,-1.5132190083131893e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6427387105425233,1.4855787489439878,416.786804149137,946.9429597881216,0.7200961802926714,1,1,119.25661336930268,93065059598664.08,548.7189421545896,1.891872182372986,0.0004416083670461,0.0002334239972238
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7001142156357238,1.100709781960067,303.98175647056394,1249.0940315005332,0.6649794868241217,1,1,41.32728927968047,8563436163836.988,867.0537417282266,1.750371975627544,0.0006603770064726,0.0003772780961234
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4040473792800687,1.9580023767936403,316.55806116881894,1189.7068390218783,0.8979442403489047,1,1,197.6077301610969,46356398120021.77,507.6181513294296,0.2208680950162513,5.533573583925356e-05,0.0002505374795539
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.438653413252146,1.3249619918480116,526.3261696687242,1098.0260300359705,0.4632777263702801,1,1,151.25077989336083,68548281048925.125,630.2986078932169,0.8119468399274873,8.001667180994309e-05,9.854915109601162e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0348032859209573,1.8833406000099824,491.9324175644733,842.6666651665247,0.7079883303690491,1,1,156.83173442587437,62470659849227.3,851.300054766181,0.9082769241319636,0.0004892278346878,0.0005386329011445
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.711407546529697,1.0488686666224647,496.7456042627146,1375.2928171349397,0.7445331991564249,1,1,190.89869152926937,53044186695272.57,500.364436680658,1.5782376000010057,5.767068684961101e-06,3.6541194335741502e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8504815140431616,1.3741510384705562,634.3645495784349,726.1638982840894,0.5709864799050998,1,1,199.6289847932493,53375937756205.03,808.8193640576052,1.7280590653521215,0.0002406866624165,0.0001392815021444
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7012685486613908,1.8807978850778968,822.2568867819284,721.4882898367571,0.7148916310216948,1,1,31.83649852434768,3437449614459.4775,568.1924106242845,1.6551012019154885,-3.619728185853642e-05,-2.1870132059987893e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.974126126094895,1.255900322322848,964.8851172398804,843.1319372082934,0.1346557020571498,1,1,59.63326191391685,74433225124222.17,974.4443261398252,1.639713767961455,2.952309429490743e-06,1.8005029214099655e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0321657942065785,0.3819792344270106,501.7202365832036,654.0233544920993,0.3406940845904831,1,1,144.5761593464756,50787199963867.875,573.6918020867744,1.5296751194532734,3.8117951992487155e-05,2.491898541574699e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7763399425812494,0.5157975522064745,547.2450731943245,1179.064076405156,0.8200457273361617,1,1,133.1252526612061,44173245869567.555,920.6123743255124,1.4452969196676038,8.146740490601872e-05,5.636724454152643e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1653195146137922,0.7808135643198281,352.18708239643667,623.3102053892486,0.651645251263817,1,1,61.93946982639902,88437087858556.89,595.1766824736668,1.5991385454707223,0.0002832582364689,0.000177131767145
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8141877417769617,0.1194443271766392,583.0177686143076,1237.5403401937783,0.9385922201543372,1,1,39.60327872650504,79861477405519.88,1027.0182316880218,0.3077275016273175,1.2509732345337102e-06,4.0651980337095074e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7340379943936968,1.474250901851351,342.0075731992614,1290.4393853674592,0.5394011360438437,1,1,158.8577651626727,79061781246686.97,617.3709136924339,0.3479283304302702,0.0001091151991736,0.0003136140107897
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8887767425862169,1.8369967003935423,763.5157482862953,656.057353814788,0.2238498343600896,1,1,116.5751673236766,9297008052044.3,676.1145595877506,0.2902801468255115,-1.262594729741495e-05,-4.349573140117107e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.2332054653183882,0.9741258540201068,484.2705593912726,773.0133602936061,0.0835363592895808,1,1,110.6376237452334,8102893783205.773,1168.74148423226,0.7186195794273597,6.819421731206231e-05,9.48961303926671e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8802198637590193,1.2565063029773214,360.945292319077,1003.4827079453408,0.4445497158591114,1,1,43.609316111640965,8524620268261.521,650.3685721719019,0.2504640449998475,5.712665278272766e-05,0.0002280832475685
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7721994015992284,1.8768078204188785,314.58577838345667,1109.8300425488164,0.8398099937994997,1,1,130.9461132296274,23021518346341.938,467.0801449670318,0.2440089955911163,6.429347022770895e-05,0.0002634881147391
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3704221178564189,1.490127217447787,680.5874509325993,976.1260973892412,0.1714723555305911,1,1,42.03673338193805,68263251752460.92,765.9004721854291,1.0450730830287307,1.6927579142339468e-05,1.6197507540124922e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.4361042065655695,1.5709258500435652,665.5209631390366,713.454937653658,0.3528927095487062,1,1,41.08518380415071,94914626007775.02,1042.89983908699,0.4545831369868015,1.5280306884234458e-05,3.3613888507875094e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7798413737376267,1.9494204719727224,869.8679048770651,637.930364835991,0.3457795860800794,1,1,120.6872085332565,63612763585308.39,733.6325402795785,1.7229332925044258,-8.92177917587073e-05,-5.178249915237396e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.3334995740205209,1.0979758831779276,389.8773202615762,746.5293491818757,0.2348984093230977,1,1,97.15426398597435,69092462044941.15,541.5316852801699,0.7978345376884418,0.0001516744626268,0.0001901076670186
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7620129343474753,0.3588327788050531,878.5798592506636,712.8737270446468,0.3779939947354951,1,1,32.44741745026647,18774976796202.004,537.3041956120336,1.077612930076401,-1.371116492420565e-05,-1.2723645514566674e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1646624812656146,0.878961479184477,450.8454115286786,862.8858145487751,0.9546802140236592,1,1,169.1571194229553,32360373394332.043,1042.7793667800388,0.4844568915936682,0.0002831261364535,0.0005844196694616
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.647550599323106,0.1945576735182935,767.4702009739519,1136.1969913733014,0.9060434272537606,1,1,55.132680608121774,23392740639422.316,922.433489962446,0.9079025491052224,1.4602343658667797e-06,1.608360244506312e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3972303810750635,1.4406320005753346,389.9977852220782,1020.3863675841444,0.8849337686767255,1,1,90.92495076977536,26193287493049.22,831.0930969217753,0.1596533696823506,2.361022853690547e-05,0.0001478843107657
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7693969740748,1.3744440412519143,780.820983014679,622.8606830951891,0.2725953343436372,1,1,135.4896434592902,67831864559329.17,926.2653189032028,1.9052958134250633,0.0002404494567077,0.0001262005904875
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1857875923833547,1.2264188092952208,619.3960771915404,1249.0569526516206,0.1850609115222623,1,1,149.5544078137435,3886796177014.173,1161.9188637993375,1.1543458827178066,4.453377665181622e-05,3.8579231163336714e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0875705022564337,1.2629507045873325,886.6645586948661,1464.0920744104712,0.8037527862580186,1,1,55.122578203020254,16181520849176.05,548.7303489994106,0.9140702463697706,-2.0318796661791685e-05,-2.222892249527624e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0104455674964887,1.7805434161083404,391.1145157143681,1461.952748800594,0.022955025004382,1,1,109.97900951249775,36830814258832.32,912.1144357922648,0.9857250119948716,0.0004543887004428,0.0004609690277852
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.072968295727461,1.042846830352907,718.2381936115436,1240.869760864333,0.1498031814725449,1,1,80.47960909386236,39482663723215.75,1101.3443832879116,1.9705779732918811,0.0001062044888857,5.389509591862986e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7052630908419637,0.438956678664304,707.1834093233762,792.4365702239165,0.1546034737861969,1,1,35.07456006232571,73596411193784.69,917.4930955204352,0.9273462964219488,1.29204567418057e-05,1.3932720486033849e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7066959114217882,1.6080631089919033,456.58493533529986,860.4757710783603,0.6177826344041681,1,1,114.00074405033374,52276106452894.36,789.5753675478154,1.2699314390995016,0.0003054031983664,0.0002404879420758
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.241129233385173,1.7308765048022838,411.1964533117592,705.8881074004322,0.7407211920279749,1,1,90.6777558783057,36916522951091.84,563.2320147028115,1.8260152682308772,0.0004531049980362,0.0002481386688925
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5719288566120942,0.1859362987484083,614.9052867529938,724.7422967133208,0.109913984580374,1,1,168.25159406876287,1447253189176.23,1127.2140006316088,0.5381831560079524,1.8002265427167165e-05,3.345007220348821e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.9194880405602224,0.1948527227604202,699.7198738753167,1182.206325203493,0.2858864211205304,1,1,72.22701046439386,22029513018740.957,766.6146376606317,1.574543582686276,4.915827587305476e-06,3.122065112303051e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.97267700760484,1.1500057054754684,827.1697758401436,1353.9416657639797,0.7849140901688371,1,1,100.38754576886126,56193804788583.59,858.4465846667298,0.6587966151410083,2.4976582183058154e-06,3.791243247009122e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1583904137652448,0.9657989663525012,985.1019959390696,670.162509726353,0.1520809721373512,1,1,198.2215168112089,54157546897138.12,967.9154393752448,0.6586273604602024,-3.8599226262228245e-06,-5.860556147448508e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6162634379065414,1.1805830891315037,668.6589313140686,705.3545613702984,0.0998649514856666,1,1,44.523077689905094,92870728733597.4,685.2748642062706,0.7153760740814598,1.2209292535642878e-06,1.7066956776992526e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.006268445973542,1.2468436484203511,731.0136834375016,1490.313144995438,0.657681155453916,1,1,38.58107207472023,98908712324511.56,653.4905869398807,1.8923567865806872,-8.91673237303047e-06,-4.711972095464184e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.342589020698472,1.609438281750648,842.3991076476631,754.6679993523699,0.1611740773093524,1,1,194.94448626647747,47050425375682.16,615.8743448921559,0.8108705799379408,-0.0001444787154168,-0.0001781772812966
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1993121623266043,1.1978608619160662,752.4306118479979,1311.0470416428548,0.4009176035631113,1,1,62.72682556510672,73141722055174.12,407.6255087426382,1.4527733965611744,-6.0815222358253026e-05,-4.186146476952792e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2386272838648245,1.715962548318571,670.1903619531315,627.7012362489147,0.1206822077584811,1,1,109.48232396914588,38867380238326.13,585.4511343462466,1.870391577444533,-0.0001308157857358,-6.994032015187171e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7344708408571827,0.4282352485823731,531.2593312881705,1264.0073004176984,0.8919588507432423,1,1,35.92041005956296,61108441580617.17,686.098815590995,1.953666624851016,2.2623518519322087e-05,1.158003020144101e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8305103679689028,0.7800063625367311,773.039596521766,789.622212161476,0.9320076529337872,1,1,140.93113092410164,39122611599970.73,1077.3338447794788,1.0383922427067136,0.0001347440564372,0.0001297621947618
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7493077112041555,0.5426472029482743,768.0641628681813,1047.4827024056688,0.7406260847393336,1,1,111.17520523520848,97484579043665.12,1134.7552371215882,1.1653356898369902,7.297956020368038e-05,6.262535408478643e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1145381978407511,0.376054252734985,991.3894349327578,934.7597585945472,0.695779190930759,1,1,179.6177725206572,54679019095849.26,1001.5856243484236,0.8707112717799212,7.274752944878608e-07,8.354954369670035e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0883433994768434,0.3064326803525679,980.348057669755,1073.0037256564733,0.3364886989656932,1,1,30.17365483859251,47124999434018.82,703.8715576561957,0.2321322396236898,-6.262688558197623e-07,-2.697896926489006e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0715505578357818,1.8522386526935863,850.815438474674,967.3780488822888,0.6813451370238048,1,1,193.6672399333658,35944552505650.92,1180.5370422206663,1.397740358110202,0.0002529721602491,0.0001809865178331
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.472072147366221,0.7275909102540085,722.1311985096836,817.2613230965546,0.2437767580225943,1,1,107.4961219782891,90168261589495.16,1151.4327576147302,0.8850666007171831,0.0001026489265837,0.0001159787596781
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.8386870635310568,1.4055327886836309,784.8113477701423,721.2703772882919,0.7746325252137976,1,1,139.31200667476642,90740379571211.86,697.7996444964572,0.4508027620504998,-3.1788712921475646e-05,-7.051579004725491e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.821672184054956,0.6644530447681969,665.5495757394073,1490.8943523924,0.5666940276485946,1,1,146.63109985093584,88268899234344.98,619.8650392620689,0.4530837007618672,-5.562891449147446e-06,-1.2277844998161176e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1314684514855298,0.5570428116077153,980.391377487333,1052.636292933861,0.0594920947463607,1,1,65.07813049779038,93635172637630.31,487.01708401228007,1.7409819144543637,-3.482246923095311e-05,-2.0001626060467567e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8804987389992623,1.2647988491520092,855.7490926644678,896.1534726910867,0.7672217150987632,1,1,87.22834205965624,58564945973504.08,439.7926909274399,0.3279034613126139,-2.018953632582895e-05,-6.157158648161026e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.124063661455229,0.5326275555090693,373.8843956990653,904.4099549094492,0.3657882682115719,1,1,110.71379271470076,48040545405564.69,905.4037266421088,1.4562991423753688,0.0004058316480285,0.0002786732726949
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9240750353797,0.4640304044004038,917.9276657721604,1414.05894585462,0.4309234050471579,1,1,32.15878865192358,62622772615190.23,894.9294769197355,0.2773256510778303,-7.381635585981112e-08,-2.661721177717342e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3900505126274891,0.698328140300761,557.7611324125822,1055.0070362802226,0.6980111374341841,1,1,118.63017993647178,16414250479302.21,555.6389927526982,0.3186937312235382,-6.65842047928218e-08,-2.0892850492286053e-07
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.174092423892332,1.188943054217873,750.9910061787738,1313.2139932913976,0.6809597753071879,1,1,86.37982405763137,3511212958551.03,880.7160400391392,1.6256357532856425,5.090908630334826e-06,3.1316416485337338e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6001677321780342,1.5904767870974204,369.0723996627777,1058.2416433871117,0.3521001266190403,1,1,184.61682965695968,70069761177734.8,1087.2275254986755,0.2033067451111069,0.000178497991222,0.0008779737786095
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.7953747464653391,1.5664385749129917,923.0998504359214,697.5822067041391,0.9151478017788413,1,1,148.9500927515913,1775255014662.827,703.4722409930973,0.3482432067630613,-5.389966820133373e-05,-0.0001547759357672
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.0830624506674356,1.0707680955288803,511.9002655166395,904.7376187860054,0.816888625921549,1,1,159.4186688807331,4462280929433.531,401.05502482078987,1.531392205047398,-0.0001323726383824,-8.643940980378919e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.6500596169480608,1.9027215763875072,482.46787696732554,1486.7224057027242,0.7437725810003726,1,1,51.87396559139223,70594113554475.17,438.0196413550924,1.3492047653378054,-2.822214561320619e-05,-2.091761483375736e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1743670955408056,0.2640047196237125,335.32361226326015,813.2526699404458,0.4412939569692235,1,1,149.96104598240535,51695248965931.63,889.8955964247344,0.1652182073860191,4.6586071443215755e-05,0.000281966934397
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4354462436951925,0.1565666240735507,537.0633623655308,1379.928711634367,0.7620102818152645,1,1,157.12799708833492,79443425305043.14,678.5952236223798,1.377607440556896,1.729862917511159e-05,1.255700910566993e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.5904535221321423,1.4083956508110322,695.7046866625283,716.819820732006,0.0510045249328406,1,1,118.9207441581427,27888943822974.625,639.5323957161368,0.1874917734544548,-3.002012533891039e-06,-1.6011436014392827e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.5219302643848396,0.6727073324172611,478.0721657981343,888.329328296222,0.0442156066460527,1,1,142.32943365548087,40336640730215.16,577.2267149373849,1.4153145449113298,0.0001007210701053,7.116514874199679e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.8604033241143768,0.1908410210347116,314.6859963837533,662.8468766763532,0.4770100994691886,1,1,75.05283252795145,31747063594395.742,442.2705280923383,1.067185492365419,2.5562939167194115e-05,2.3953604457772195e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.1306368281072083,0.5631620368571821,793.505231884527,723.8651996095829,0.1577342167376314,1,1,143.91767174961828,79220367017036.55,1117.1327006828303,0.9986132990782108,7.507555603138192e-06,7.517980794035274e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7734074027068042,1.161494743480744,579.3358530698079,934.526399936528,0.6892101554673916,1,1,127.49019239179412,57764290586212.94,850.6742732339552,1.8722426700668031,0.0001854912354127,9.907435525232076e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.7350528055225155,0.3449808802976526,871.5221774029843,1498.6016039155656,0.5823714117298858,1,1,60.766467849108565,29877739918983.66,730.2173930496307,1.167968349693287,-2.234201918185126e-06,-1.912895943431889e-06
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9498186394985318,1.1190642930091563,544.2914088976851,607.6317489229571,0.1066575826152715,1,1,170.76233137806048,1934016031714.5383,923.8884784991458,1.787814928314682,0.0006842736173808,0.0003827429822536
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.3796101770803961,1.121029300634799,698.2741951477051,1048.963696856361,0.4958633055900243,1,1,140.9303226557993,20988197910089.977,838.6894684660565,1.6888772935812524,2.7807328010690512e-05,1.646497831214562e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.1555441827826778,1.771170151464284,766.0759348389147,907.651427670574,0.0943860112156348,1,1,138.5510115302175,99215932808276.44,1099.859430629793,1.481690951724426,0.0002632790449742,0.0001776882315896
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.2770316574182674,0.2013463097098486,483.2202205281717,1035.3227596328045,0.2410267663798005,1,1,103.5151138539384,74490451207728.03,1171.0632340802747,0.767821745492236,5.814774541016791e-05,7.573078745365629e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.9003713012587368,1.9126300278264552,777.1392488518437,1376.4581813325703,0.7002235592928528,1,1,113.71517100116957,48308489895205.195,502.0152907215587,0.8496930655800838,-5.506818962392291e-05,-6.480950810905812e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.725275507998147,1.8137773791569964,625.0313089773839,1054.036961940801,0.2967282132269766,1,1,145.62696897687462,15200513007374.637,708.9884515356332,0.3794309220671016,3.525455470239884e-05,9.291428993276448e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.4071293962255471,1.423086407141298,930.4119975088516,630.3949562780458,0.2197935195202818,1,1,119.45048835306947,41390018973777.05,636.1893458900713,0.689958015762618,-8.897923593041486e-05,-0.0001289632613834
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,1.890152363530313,0.4229929638212023,941.2178635463636,1262.2377921417835,0.386403879048074,1,1,152.23625330911332,56596332975456.8,1098.4699629649651,1.682050182384229,2.879134431542633e-05,1.7116816499859664e-05
C7H8 + HNO3 -> C7H7NO2 + H2O,1,1,0.6298566598958333,0.6007915275826293,319.4549529769546,1123.4523478378976,0.9622684648098696,1,1,93.66249537623834,55912401273355.95,1062.7295502002885,1.8601488249805185,0.0004274194919761,0.0002297770405443
